Month,Area,Food_Dining,Transportation,Entertainment,Shopping,Utilities,Housing,Healthcare,Education,Travel,Personal_Care,Other,Income,Savings,Total_Expense
2025-10-01,Nizampet,9700,2000,2052,4119,3516,19738,952,2750,3788,2070,1769,63790,11336,52454
2025-10-01,Somajiguda,12000,5000,2785,5510,3791,32603,1019,5999,3042,1581,1217,88422,13875,74547
2025-10-01,Masab Tank,10192,3523,4285,7000,2427,28539,794,3448,1793,1496,1256,73607,8854,64753
2025-10-01,Khairatabad,8141,4257,4751,7000,2055,13286,1290,6000,8000,1667,1983,66427,7997,58430
2025-10-01,Nagole,8580,2000,2464,4651,1636,8000,500,2356,4216,1435,556,44757,8363,36394
2025-11-01,Madhapur,12000,5000,5000,5694,4000,35000,2000,6000,5966,2500,2000,107461,22301,85160
2025-11-01,Gachibowli,12000,4929,5000,7000,3815,20808,1656,6000,8000,1707,2000,109713,36798,72915
2025-11-01,Hitech City,12000,5000,5000,7000,4000,28252,2000,5525,7577,1611,1268,91871,12638,79233
2025-11-01,Kukatpally,6368,3746,4114,2660,2044,18064,1252,2691,5507,1177,535,73343,25185,48158
2025-11-01,Ameerpet,6000,2925,2664,7000,1553,21490,1316,4331,5270,800,1394,68048,13305,54743
2025-11-01,Banjara Hills,12000,4736,5000,7000,4000,23544,2000,6000,8000,2500,1385,102567,26402,76165
2025-11-01,Jubilee Hills,12000,5000,5000,7000,4000,35000,2000,6000,8000,2142,2000,122020,33878,88142
2025-11-01,Secunderabad,8564,4671,4860,5606,3222,24704,833,1202,4062,2081,961,74535,13769,60766
2025-11-01,Begumpet,12000,4950,4912,5565,3340,16114,1086,1809,2357,1446,1711,60347,5057,55290
2025-11-01,Kondapur,12000,5000,5000,7000,4000,13806,2000,6000,8000,2500,1932,110885,43647,67238
2025-11-01,Manikonda,10700,5000,3966,4505,1980,13725,1055,3415,8000,1452,1178,91235,36259,54976
2025-11-01,Miyapur,8745,3631,3170,7000,3761,28861,1610,2669,4769,1318,1581,69806,2691,67115
2025-11-01,Chandanagar,6344,2391,1500,5917,2907,8000,1142,2603,5907,800,517,64825,26797,38028
2025-11-01,Lingampally,8811,4145,3296,7000,2109,17293,1814,1419,6063,800,1135,67437,13552,53885
2025-11-01,Dilsukhnagar,6000,2678,3028,2000,1500,12166,623,2057,5405,800,800,42230,5173,37057
2025-11-01,Uppal,6000,2050,2893,4783,2553,13690,1019,3953,5031,1709,653,47575,3241,44334
2025-11-01,LB Nagar,8507,3177,3058,4955,2827,14226,1151,3209,4374,1484,561,49991,2462,47529
2025-11-01,Mehdipatnam,7622,3872,3656,7000,3167,21984,648,3812,6578,1728,1682,67155,5406,61749
2025-11-01,Tarnaka,8777,2252,2950,4471,1930,10593,636,1408,3966,800,839,45764,7142,38622
2025-11-01,Kompally,10089,5000,3567,3669,4000,35000,1742,5590,2218,2458,949,88313,14031,74282
2025-11-01,Nallagandla,10952,3106,5000,5147,2615,13422,1938,3039,5673,1673,2000,87625,33060,54565
2025-11-01,Attapur,10862,2765,1738,3882,1572,19266,816,5065,4309,1116,1098,58515,6026,52489
2025-11-01,Alwal,6000,2000,1778,2301,1500,23211,1045,3904,1949,1572,727,47660,1673,45987
2025-11-01,Bachupally,10319,2077,2780,7000,2900,20955,982,1311,7564,1046,841,61285,3510,57775
2025-11-01,Bowenpally,6917,4406,3892,5198,3627,8791,1717,1215,3486,832,1864,44603,2658,41945
2025-11-01,Nizampet,8676,2421,2253,5039,2105,8000,1354,3711,6688,1470,928,72333,29688,42645
2025-11-01,Somajiguda,11529,3285,4690,7000,2395,21098,2000,4485,6004,2500,1738,78840,12116,66724
2025-11-01,Masab Tank,10644,4689,1659,3332,3201,23918,1056,3635,5825,1630,699,62428,2140,60288
2025-11-01,Khairatabad,8236,4179,5000,7000,3018,35000,1364,4467,2287,2500,1953,85134,10130,75004
2025-11-01,Nagole,6000,2392,1510,6412,1500,18451,1126,1293,2572,800,965,48811,5790,43021
2025-12-01,Madhapur,12000,5000,5000,4460,4000,35000,2000,4438,8000,2500,2000,94700,10302,84398
2025-12-01,Gachibowli,11903,3819,5000,7000,3606,27374,1873,5985,8000,2500,1159,123993,45774,78219
2025-12-01,Hitech City,12000,5000,3541,7000,4000,35000,2000,6000,8000,1717,1685,87366,1423,85943
2025-12-01,Kukatpally,8695,3276,4055,2825,3067,16220,1069,4579,2019,1378,1083,49908,1642,48266
2025-12-01,Ameerpet,9942,2509,4651,6750,3426,15541,1445,1367,8000,1620,738,65851,9862,55989
2025-12-01,Banjara Hills,12000,5000,5000,7000,4000,35000,2000,5410,8000,2500,1347,108607,21350,87257
2025-12-01,Jubilee Hills,12000,4102,5000,7000,3767,35000,1049,6000,8000,2500,2000,127386,40968,86418
2025-12-01,Secunderabad,10805,4046,1874,6737,1519,24369,739,4486,1967,915,1171,61404,2776,58628
2025-12-01,Begumpet,12000,3542,4562,5750,4000,19771,1668,6000,5625,1937,2000,92952,26097,66855
2025-12-01,Kondapur,12000,4785,5000,7000,4000,35000,1783,1745,4918,1726,1107,103451,24387,79064
2025-12-01,Manikonda,11973,2906,2171,4721,2561,14403,868,2752,7749,2500,2000,67251,12647,54604
2025-12-01,Miyapur,9236,4465,3138,4885,2391,15921,943,1647,8000,845,1430,69805,16904,52901
2025-12-01,Chandanagar,10121,3160,1579,3748,2134,31314,1391,4168,5632,1815,1433,72105,5610,66495
2025-12-01,Lingampally,6786,2000,3038,5901,2797,19895,1747,1722,1901,2183,1715,52485,2800,49685
2025-12-01,Dilsukhnagar,7141,2000,3461,4121,2252,9914,898,3616,6704,1241,908,46920,4664,42256
2025-12-01,Uppal,6647,2358,1500,2000,2465,8000,500,4004,5801,800,702,45761,10984,34777
2025-12-01,LB Nagar,7576,2329,2249,3075,1500,19675,500,2532,2117,800,512,48393,5528,42865
2025-12-01,Mehdipatnam,6457,2594,1815,5195,2391,30630,1369,3346,6913,800,1762,73625,10353,63272
2025-12-01,Tarnaka,8334,2008,2626,2137,2037,20455,1356,1914,5611,1433,590,49949,1448,48501
2025-12-01,Kompally,11644,5000,5000,2580,2351,13970,858,3835,8000,1832,1762,84431,27599,56832
2025-12-01,Nallagandla,10152,3637,5000,6487,2922,35000,1534,2386,7273,2393,1291,82732,4657,78075
2025-12-01,Attapur,8603,3183,4214,4035,2372,10101,976,2792,2859,1683,669,69953,28466,41487
2025-12-01,Alwal,6000,2572,1705,3630,2253,11268,500,2407,1556,1170,1110,36857,2686,34171
2025-12-01,Bachupally,8304,4623,1774,6116,3345,18475,697,1700,8000,1144,1731,68207,12298,55909
2025-12-01,Bowenpally,8436,3166,3431,2876,2405,31181,802,5245,8000,831,1213,68823,1237,67586
2025-12-01,Nizampet,8903,4546,4244,6061,1860,20717,780,5030,2888,971,500,60672,4172,56500
2025-12-01,Somajiguda,9040,3275,2258,7000,4000,18956,2000,3965,8000,1720,1717,81639,19708,61931
2025-12-01,Masab Tank,7027,3705,4071,5685,2357,21699,1623,1255,2001,1420,824,61313,9646,51667
2025-12-01,Khairatabad,10420,2882,4513,6770,4000,32296,1383,6000,8000,2144,1024,99111,19679,79432
2025-12-01,Nagole,6923,2936,3069,4766,2807,18133,1413,4028,1000,1366,556,49367,2370,46997
