"Month","Area","Food_Dining","Transportation","Entertainment","Shopping","Utilities","Housing","Healthcare","Education","Travel","Personal_Care","Other","Income","Savings","Total_Expense"
"2025-09-01","Tarnaka","6000","2000","3451","4350","2875","13085","914","1381","5293","946","500","48516","7721","40795"
"2025-09-01","Kompally","12000","3202","2237","3774","3703","34363","1402","2149","4300","1624","1225","71627","1648","69979"
"2025-09-01","Nallagandla","12000","5000","3886","5626","2190","12709","821","6000","2636","1084","676","66995","14367","52628"
"2025-09-01","Attapur","8187","4540","2182","5378","2664","14198","570","3844","3390","964","1530","59840","12393","47447"
"2025-09-01","Alwal","7393","3390","1793","3435","2627","19694","652","4117","1000","1000","1153","47510","1256","46254"
"2025-09-01","Bachupally","6000","3054","3940","5330","3271","13326","1463","2028","4828","2195","1255","54053","7363","46690"
"2025-09-01","Bowenpally","9965","3786","2961","5311","2109","28794","1148","3979","1497","1100","919","72613","11044","61569"
"2025-09-01","Nizampet","10097","3249","3734","4128","3339","13498","691","4873","2028","2120","877","57812","9178","48634"
"2025-09-01","Somajiguda","7919","5000","2827","3795","4000","12944","1087","4735","8000","2495","1119","91518","37597","53921"
"2025-09-01","Masab Tank","11156","4819","2372","2781","2814","10495","811","4134","2334","1563","1907","73535","28349","45186"
"2025-09-01","Khairatabad","7907","5000","3695","7000","3166","30642","2000","5245","7395","1305","1322","82667","7990","74677"
"2025-09-01","Nagole","7276","2000","2307","4033","2602","9596","892","3744","1798","800","1232","48876","12596","36280"
"2025-10-01","Madhapur","12000","5000","5000","6749","4000","35000","1748","2654","8000","2219","1737","138749","54642","84107"
"2025-10-01","Gachibowli","12000","4806","5000","6694","2884","35000","2000","6000","7430","2500","936","132934","47684","85250"
"2025-10-01","Hitech City","12000","5000","4827","7000","4000","35000","1542","2332","2748","1559","1963","104774","26803","77971"
"2025-10-01","Kukatpally","11430","2046","3634","7000","2334","17910","1649","1863","3572","952","1883","68426","14153","54273"
"2025-10-01","Ameerpet","7862","2570","3763","4264","2636","25424","1718","2403","1192","1769","983","74977","20393","54584"
"2025-10-01","Banjara Hills","11420","5000","5000","7000","4000","35000","2000","6000","3556","2500","1291","90407","7640","82767"
"2025-10-01","Jubilee Hills","12000","3993","4585","7000","4000","24338","2000","6000","2294","2500","2000","119420","48710","70710"
"2025-10-01","Secunderabad","6010","2942","2820","6750","1995","16119","802","5640","6878","2316","788","74478","21418","53060"
"2025-10-01","Begumpet","7793","3985","4405","7000","3076","35000","2000","6000","8000","1974","1257","92511","12021","80490"
"2025-10-01","Kondapur","12000","5000","5000","7000","4000","13080","2000","3276","8000","2500","1299","120771","57616","63155"
"2025-10-01","Manikonda","7681","5000","1991","7000","4000","19514","690","2657","2569","2500","1917","98725","43206","55519"
"2025-10-01","Miyapur","10767","3661","1500","7000","2030","21708","670","3501","4449","910","668","68884","12020","56864"
"2025-10-01","Chandanagar","6000","3975","2840","7000","1500","16463","1162","3277","4453","1562","517","68049","19300","48749"
"2025-10-01","Lingampally","9273","3251","1921","4096","3319","15695","1318","1370","6958","935","1409","71323","21778","49545"
"2025-10-01","Dilsukhnagar","7039","2000","2719","2000","2442","15139","500","1341","1589","800","500","44613","8544","36069"
"2025-10-01","Uppal","7262","2612","2921","4636","2226","15312","1173","1000","2201","800","657","49790","8990","40800"
"2025-10-01","LB Nagar","6868","2000","1500","3256","2691","12915","726","1000","1000","800","1295","47819","13768","34051"
"2025-10-01","Mehdipatnam","7362","2547","4177","3677","2446","31515","1523","3744","6328","1104","1429","74145","8293","65852"
"2025-10-01","Tarnaka","7901","3244","1500","3596","1500","18904","1374","1000","3104","800","1084","49844","5837","44007"
"2025-10-01","Kompally","7990","5000","2340","4558","4000","30885","2000","1349","8000","2432","2000","96289","25735","70554"
"2025-10-01","Nallagandla","8523","2516","5000","7000","3396","26238","1197","6000","8000","1401","872","80965","10822","70143"
"2025-10-01","Attapur","8815","3278","3501","3561","1668","28945","1576","5381","3717","1410","1262","71125","8011","63114"
"2025-10-01","Alwal","7136","2051","1839","2743","2565","23920","500","2269","1966","1163","1227","48644","1265","47379"
"2025-10-01","Bachupally","7000","3320","2144","5367","1771","15570","1655","3195","5854","1234","1190","57832","9532","48300"
"2025-10-01","Bowenpally","8949","4299","3449","2493","1662","30519","1294","3847","5459","800","612","74908","11525","63383"
"2025-10-01","Nizampet","8587","2015","1821","4475","3036","12033","1563","2172","1571","1169","1528","60786","20816","39970"
"2025-10-01","Somajiguda","9280","4629","4953","5990","3804","35000","709","6000","1418","1949","1830","86849","11287","75562"
"2025-10-01","Masab Tank","10343","2416","1822","3361","3108","23441","939","2042","3862","1781","1043","68803","14645","54158"
"2025-10-01","Khairatabad","10318","4529","4886","4356","4000","22039","895","5475","8000","2059","2000","97169","28612","68557"
"2025-10-01","Nagole","6965","2091","2050","2509","2264","12071","952","1400","4428","800","1116","46468","9822","36646"
"2025-11-01","Madhapur","12000","5000","5000","7000","4000","35000","2000","2836","4998","2500","1950","107214","24930","82284"
"2025-11-01","Gachibowli","12000","5000","5000","5364","4000","33694","1932","4914","2474","2232","2000","144499","65889","78610"
"2025-11-01","Hitech City","12000","4649","5000","7000","4000","35000","927","6000","4126","1707","2000","94265","11856","82409"
"2025-11-01","Kukatpally","8298","2880","3916","5392","1514","14605","1307","3003","1602","1758","1236","73805","28294","45511"
"2025-11-01","Ameerpet","6504","4461","3631","4249","2209","23521","799","2573","1935","1973","1143","64930","11932","52998"
"2025-11-01","Banjara Hills","12000","5000","2849","7000","3973","35000","2000","6000","2858","2500","2000","131033","49853","81180"
"2025-11-01","Jubilee Hills","12000","5000","5000","7000","4000","16287","1865","4187","8000","2500","1052","105924","39033","66891"
"2025-11-01","Secunderabad","9859","3388","4534","6025","3828","17335","1855","3459","5693","1051","1025","67624","9572","58052"
"2025-11-01","Begumpet","9936","4737","3819","4878","3535","34652","1442","5006","1418","1278","1196","90166","18269","71897"
"2025-11-01","Kondapur","12000","5000","3834","7000","4000","35000","1320","6000","2439","2500","1613","126342","45636","80706"
"2025-11-01","Manikonda","8837","5000","3885","5914","2228","12038","896","6000","4257","2500","725","94631","42351","52280"
"2025-11-01","Miyapur","6929","2844","2628","6366","2275","15195","1481","4537","4682","1961","1458","67908","17552","50356"
"2025-11-01","Chandanagar","7801","4186","2077","6824","2456","22333","500","2419","2426","2057","1576","73902","19247","54655"
"2025-11-01","Lingampally","6860","4440","1812","5758","3359","15669","796","3554","4918","1029","1164","70995","21636","49359"
"2025-11-01","Dilsukhnagar","6000","2349","3020","3447","1685","19576","619","1404","3817","800","927","49658","6014","43644"
"2025-11-01","Uppal","7227","2362","2413","3103","1737","8000","604","2573","5140","1482","1048","44512","8823","35689"
"2025-11-01","LB Nagar","6000","2827","1500","3550","1651","18416","1191","3086","5377","1018","500","47076","1960","45116"
"2025-11-01","Mehdipatnam","9340","4351","2072","3623","3626","30319","1179","4435","5653","862","952","72908","6496","66412"
"2025-11-01","Tarnaka","7452","3163","3471","5729","1819","11447","1109","1372","4544","1677","1098","44792","1911","42881"
"2025-11-01","Kompally","8876","2882","2943","5128","4000","35000","722","4374","1845","2500","1616","71192","1306","69886"
"2025-11-01","Nallagandla","12000","4688","5000","7000","2896","21693","1002","2350","5049","2390","1212","95036","29756","65280"
"2025-11-01","Attapur","10746","4298","3678","7000","1996","8607","1653","2930","2961","1934","1811","55024","7410","47614"
"2025-11-01","Alwal","7061","2210","2563","5686","2200","12693","1025","4145","4220","1569","1047","49031","4612","44419"
"2025-11-01","Bachupally","9889","4764","3027","7000","2698","10386","659","4950","3124","1333","1210","59659","10619","49040"
"2025-11-01","Bowenpally","6925","2167","2422","7000","1946","19299","791","3130","6202","800","1782","66225","13761","52464"
"2025-11-01","Nizampet","7996","3131","4492","5179","3188","24740","1486","3691","3201","895","1373","65898","6526","59372"
"2025-11-01","Somajiguda","8412","3623","3730","4378","2490","35000","842","5463","8000","1855","1238","84187","9156","75031"
"2025-11-01","Masab Tank","6982","4751","4626","4530","2682","8073","1130","2986","2667","1548","700","46821","6146","40675"
"2025-11-01","Khairatabad","11192","5000","2294","7000","3696","34039","1625","4743","5956","2500","1852","96638","16741","79897"
"2025-11-01","Nagole","7011","2449","2709","5660","2347","12001","1422","1498","4887","800","760","48814","7270","41544"
"2025-12-01","Madhapur","12000","3563","4512","6453","4000","13673","1276","4951","8000","2500","2000","81166","18238","62928"
"2025-12-01","Gachibowli","11638","5000","5000","7000","3994","30625","2000","2471","8000","2500","1645","135562","55689","79873"
"2025-12-01","Hitech City","12000","5000","5000","7000","3813","35000","1248","6000","8000","2500","1913","100599","13125","87474"
"2025-12-01","Kukatpally","6628","4031","2010","6076","2401","14909","1251","5170","1533","1737","1006","61344","14592","46752"
"2025-12-01","Ameerpet","9413","2323","3141","4219","1961","14110","1689","1159","4049","1246","760","52012","7942","44070"
"2025-12-01","Banjara Hills","12000","4447","5000","4993","4000","35000","1490","6000","8000","1790","2000","115575","30855","84720"
"2025-12-01","Jubilee Hills","12000","5000","4759","7000","3243","20421","2000","2866","8000","2500","1665","124693","55239","69454"
"2025-12-01","Secunderabad","8060","2354","3647","6586","3018","10650","873","2155","5190","1398","858","61474","16685","44789"
"2025-12-01","Begumpet","7853","5000","3638","6819","4000","35000","1645","3936","3515","2500","1270","89172","13996","75176"
"2025-12-01","Kondapur","12000","5000","3729","4297","4000","35000","2000","2020","7292","2500","1259","119615","40518","79097"
"2025-12-01","Manikonda","9620","4412","5000","4554","3406","11244","937","3919","8000","1535","1380","75251","21244","54007"
"2025-12-01","Miyapur","11056","2161","2046","6082","2033","12937","589","4324","6839","1159","555","52020","2239","49781"
"2025-12-01","Chandanagar","10395","2495","3802","4826","3206","15926","500","1199","2400","2146","1634","66315","17786","48529"
"2025-12-01","Lingampally","10009","2000","2229","4130","3631","26640","1010","5214","8000","1552","1049","70106","4642","65464"
"2025-12-01","Dilsukhnagar","6039","2445","1500","2665","1500","8936","1181","2492","2176","1741","1327","40128","8126","32002"
"2025-12-01","Uppal","6000","2762","2316","2000","2195","8238","1325","2690","7813","1210","508","47909","10852","37057"
"2025-12-01","LB Nagar","6848","2122","2062","2222","1500","20337","927","3608","6633","1626","733","49991","1373","48618"
"2025-12-01","Mehdipatnam","10333","3361","3770","4047","2192","25976","1691","5084","1497","1774","1737","73892","12430","61462"
"2025-12-01","Tarnaka","8495","2399","2022","2525","1500","16223","1371","4179","3583","827","871","46714","2719","43995"
"2025-12-01","Kompally","11144","4671","5000","5672","3459","28098","961","3892","2769","1327","1365","73717","5359","68358"
"2025-12-01","Nallagandla","11150","3631","2530","2868","2147","28162","834","2552","6553","2500","1062","73672","9683","63989"
"2025-12-01","Attapur","8525","2000","4069","3867","1500","27933","631","4382","3445","1747","1751","74343","14493","59850"
"2025-12-01","Alwal","7384","3336","1500","2452","2417","21936","1354","2404","4341","896","516","49935","1399","48536"
"2025-12-01","Bachupally","8702","2876","1587","5561","2042","26505","989","4848","8000","2114","500","68937","5213","63724"
"2025-12-01","Bowenpally","6829","2279","3540","3399","3720","18148","797","5333","8000","1665","569","56988","2709","54279"
"2025-12-01","Nizampet","9249","2530","4241","3426","2359","14974","1829","1299","6980","1812","1484","53046","2863","50183"
"2025-12-01","Somajiguda","12000","4152","3769","3964","4000","18010","1169","5063","8000","1593","1196","76215","13299","62916"
"2025-12-01","Masab Tank","9426","2497","2330","3602","2209","10697","1435","2546","7717","2152","1496","60059","13952","46107"
"2025-12-01","Khairatabad","8719","5000","1965","3085","4000","29507","2000","6000","5544","1196","719","94356","26621","67735"
"2025-12-01","Nagole","8589","2000","1500","4532","2235","11699","1367","4112","2865","982","974","48036","7181","40855"
